title,company_name,skills,location_city,skills_cleaned,skills_count,role
Machine Learning Engineer - Experienced,Global Company,"Python (advanced); R; Java; SQL; ML/DL: supervised/unsupervised learning, deep learning, reinforcement learning, NLP, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX; MLOps: CI/CD pipelines, model monitoring, cloud deployment (AWS/GCP/Azure); Big data: Hadoop, Spark; Feature engineering and ETL automation",Remote/International,"python (advanced), r, java, sql, ml/dl: supervised/unsupervised learning, deep learning, reinforcement learning, nlp, computer vision, transfer learning, frameworks: tensorflow, pytorch, keras, scikit-learn (advanced), onnx, mlops: ci/cd pipelines, model monitoring, cloud deployment (aws/gcp/azure), big data: hadoop, spark, feature engineering and etl automation",21,AI/ML
Senior Machine Learning Engineer,Global Company,"Python; R; Java; SQL; Scala; Advanced ML/DL: deep learning, NLP, reinforcement learning, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced); MLOps: CI/CD pipelines, model monitoring, cloud deployment (AWS/GCP/Azure); Big data: Spark, Hadoop; Feature engineering, ETL automation",Remote/International,"python, r, java, sql, scala, advanced ml/dl: deep learning, nlp, reinforcement learning, computer vision, transfer learning, frameworks: tensorflow, pytorch, keras, scikit-learn (advanced), mlops: ci/cd pipelines, model monitoring, cloud deployment (aws/gcp/azure), big data: spark, hadoop, feature engineering, etl automation",21,AI/ML
Lead Machine Learning Engineer,Global Company,"Python; R; Java; SQL; Scala; Advanced ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX; MLOps: CI/CD, monitoring, cloud deployment (AWS/GCP/Azure); Big data: Hadoop, Spark; Feature engineering, ETL pipelines",Remote/International,"python, r, java, sql, scala, advanced ml/dl: deep learning, reinforcement learning, nlp, computer vision, transfer learning, frameworks: tensorflow, pytorch, keras, scikit-learn (advanced), onnx, mlops: ci/cd, monitoring, cloud deployment (aws/gcp/azure), big data: hadoop, spark, feature engineering, etl pipelines",22,AI/ML
Principal Machine Learning Engineer,Global Company,"Python; R; Java; SQL; Scala; Advanced ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX; MLOps: CI/CD pipelines, model monitoring, cloud deployment (AWS/GCP/Azure); Big data: Hadoop, Spark; Feature engineering, ETL automation",Remote/International,"python, r, java, sql, scala, advanced ml/dl: deep learning, reinforcement learning, nlp, computer vision, transfer learning, frameworks: tensorflow, pytorch, keras, scikit-learn (advanced), onnx, mlops: ci/cd pipelines, model monitoring, cloud deployment (aws/gcp/azure), big data: hadoop, spark, feature engineering, etl automation",22,AI/ML
Senior ML Infrastructure Engineer,Global Company,"Python; R; Java; SQL; Scala; ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced); MLOps: CI/CD, model monitoring, cloud deployment (AWS/GCP/Azure); Big data: Spark, Hadoop; Feature engineering, ETL automation",Remote/International,"python, r, java, sql, scala, ml/dl: deep learning, reinforcement learning, nlp, computer vision, transfer learning, frameworks: tensorflow, pytorch, keras, scikit-learn (advanced), mlops: ci/cd, model monitoring, cloud deployment (aws/gcp/azure), big data: spark, hadoop, feature engineering, etl automation",21,Other Tech
Lead ML/AI Engineer,Global Company,"Python; R; Java; SQL; Scala; Advanced ML/DL: deep learning, reinforcement learning, NLP, computer vision, transfer learning; Frameworks: TensorFlow, PyTorch, Keras, Scikit-learn (advanced), ONNX; MLOps: CI/CD pipelines, monitoring, cloud deployment (AWS/GCP/Azure); Big data: Hadoop, Spark; Feature engineering, ETL pipelines",Remote/International,"python, r, java, sql, scala, advanced ml/dl: deep learning, reinforcement learning, nlp, computer vision, transfer learning, frameworks: tensorflow, pytorch, keras, scikit-learn (advanced), onnx, mlops: ci/cd pipelines, monitoring, cloud deployment (aws/gcp/azure), big data: hadoop, spark, feature engineering, etl pipelines",22,AI/ML
Junior Network Engineer,Global Company,TCP/IP; LAN/WAN; DHCP; DNS; Subnetting; Cisco Routers; Cisco Switches; Wireshark,Remote/International,"tcp/ip, lan/wan, dhcp, dns, subnetting, cisco routers, cisco switches, wireshark",8,Other Tech
Network Support Engineer,Global Company,Routing Basics; OSPF; BGP (Intro); VPN Setup; Firewall Basics; SolarWinds,Remote/International,"routing basics, ospf, bgp (intro), vpn setup, firewall basics, solarwinds",6,Other Tech
Associate Network Engineer,Global Company,Cisco IOS; Subnetting; DNS; DHCP; Python Basics; Bash Basics,Remote/International,"cisco ios, subnetting, dns, dhcp, python basics, bash basics",6,Other Tech
Trainee Network Engineer,Global Company,LAN/WAN; TCP/IP; Firewalls Basics; IDS/IPS Intro; Nagios Basics,Remote/International,"lan/wan, tcp/ip, firewalls basics, ids/ips intro, nagios basics",5,AI/ML
Network Operations Center (NOC) Engineer,Global Company,Network Monitoring; SolarWinds; Nagios; TCP/IP; Incident Management,Remote/International,"network monitoring, solarwinds, nagios, tcp/ip, incident management",5,Other Tech
Junior Security & Network Engineer,Global Company,Firewall Basics; VPN; IDS/IPS Intro; Cisco Routers; Wireshark,Remote/International,"firewall basics, vpn, ids/ips intro, cisco routers, wireshark",5,Other Tech
Graduate Network Engineer,Global Company,Basic Routing; Switching; LAN/WAN; Python Scripting Basics,Remote/International,"basic routing, switching, lan/wan, python scripting basics",4,Other Tech
Entry-Level Network Analyst,Global Company,TCP/IP; DNS; Wireshark; Nagios; Subnetting,Remote/International,"tcp/ip, dns, wireshark, nagios, subnetting",5,Other Tech
Network Engineer,Global Company,BGP; OSPF; MPLS; QoS; Cisco Nexus; SolarWinds,Remote/International,"bgp, ospf, mpls, qos, cisco nexus, solarwinds",6,Other Tech
Senior Network Engineer,Global Company,SD-WAN; Zero Trust Security; Cisco ASA; Palo Alto; Nagios,Remote/International,"sd-wan, zero trust security, cisco asa, palo alto, nagios",5,Other Tech
Network Security Engineer,Global Company,Firewalls; IDS/IPS; VPN; Cryptography; Cisco ASA,Remote/International,"firewalls, ids/ips, vpn, cryptography, cisco asa",5,Other Tech
Cloud Network Engineer,Global Company,AWS Networking; Azure Networking; VPC; Load Balancers; Automation with Ansible,Remote/International,"aws networking, azure networking, vpc, load balancers, automation with ansible",5,Other Tech
Lead Network Engineer,Global Company,Cisco Nexus; Palo Alto Firewalls; F5 Load Balancer; MPLS; Team Leadership,Remote/International,"cisco nexus, palo alto firewalls, f5 load balancer, mpls, team leadership",5,Other Tech
Infrastructure Network Engineer,Global Company,LAN/WAN Design; QoS; Cisco Prime; Nagios; Python Automation,Remote/International,"lan/wan design, qos, cisco prime, nagios, python automation",5,Other Tech
Network Automation Engineer,Global Company,Python; Bash; Ansible; Automation; Cisco IOS,Remote/International,"python, bash, ansible, automation, cisco ios",5,Other Tech
Enterprise Network Engineer,Global Company,MPLS; EIGRP; QoS; Cisco ASA; F5 Load Balancer,Remote/International,"mpls, eigrp, qos, cisco asa, f5 load balancer",5,Other Tech
Principal Network Engineer,Global Company,Architecture Design; Project Management; Cisco Nexus; Palo Alto; Team Leadership,Remote/International,"architecture design, project management, cisco nexus, palo alto, team leadership",5,Other Tech
Telecom & Network Engineer,Global Company,VoIP; SIP; BGP; QoS; Cisco Routers,Remote/International,"voip, sip, bgp, qos, cisco routers",5,Other Tech
Python Developer,Global Company,Python basics; Data types; Control flow; Functions; Exception handling; OOP basics; Django basics; Flask basics; Pandas basics; NumPy basics; Matplotlib basics; HTML basics; CSS basics; JavaScript basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork,Remote/International,"python basics, data types, control flow, functions, exception handling, oop basics, django basics, flask basics, pandas basics, numpy basics, matplotlib basics, html basics, css basics, javascript basics, sql basics, mongodb basics, git basics, unittest basics, communication, teamwork",20,Other Tech
Python Developer,Global Company,Python basics; OOP basics; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork; Problem-solving,Remote/International,"python basics, oop basics, functions, exception handling, django basics, flask basics, fastapi basics, pandas basics, numpy basics, matplotlib basics, sql basics, mongodb basics, git basics, unittest basics, communication, teamwork, problem-solving",17,Other Tech
Python Developer,Global Company,Python basics; Data types; Control flow; Functions; OOP; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork; Adaptability,Remote/International,"python basics, data types, control flow, functions, oop, exception handling, django basics, flask basics, fastapi basics, pandas basics, numpy basics, matplotlib basics, sql basics, mongodb basics, git basics, unittest basics, communication, teamwork, adaptability",19,Other Tech
Python Developer,Global Company,Python basics; OOP basics; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork; Problem-solving,Remote/International,"python basics, oop basics, functions, exception handling, django basics, flask basics, fastapi basics, pandas basics, numpy basics, matplotlib basics, sql basics, mongodb basics, git basics, unittest basics, communication, teamwork, problem-solving",17,Other Tech
Python Developer,Global Company,Python basics; OOP basics; Control flow; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; PyTest basics; Communication; Teamwork; Problem-solving,Remote/International,"python basics, oop basics, control flow, functions, exception handling, django basics, flask basics, fastapi basics, pandas basics, numpy basics, matplotlib basics, sql basics, mongodb basics, git basics, pytest basics, communication, teamwork, problem-solving",18,Other Tech
Python Developer,Global Company,Python basics; OOP basics; Functions; Exception handling; Django basics; Flask basics; FastAPI basics; Pandas basics; NumPy basics; Matplotlib basics; SQL basics; MongoDB basics; Git basics; unittest basics; Communication; Teamwork; Problem-solving; Adaptability,Remote/International,"python basics, oop basics, functions, exception handling, django basics, flask basics, fastapi basics, pandas basics, numpy basics, matplotlib basics, sql basics, mongodb basics, git basics, unittest basics, communication, teamwork, problem-solving, adaptability",18,Other Tech
